sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro,remSleepSeconds,sleepStartTimestamp,sleepEndTimestamp,deepSleepHours,lightSleepHours,awakeHours,totalSleepHours,totalTimeInBedHours,sleepEfficiency,dayOfWeek,dayOfWeekName,month,monthName,year,quarter,season,sleepTimeHour,wakeTimeHour,deepSleepPercent,rolling_30d,deep_roll,light_roll,sleep_roll,wake_roll,eff_roll
2023-01-30T23:44:00.0,2023-01-31T06:43:00.0,2023-01-31,AUTO_CONFIRMED_FINAL,16260.0,8340.0,540.0,0.0,False,,2023-01-30 23:44:00.000,2023-01-31 06:43:00,4.516666666666667,2.316666666666667,0.15,6.833333333333334,6.983333333333333,97.85202863961815,1,Tuesday,1,January,2023,1,Winter,23.733333333333334,6.716666666666667,66.09756097560975,7.247222222222222,4.438333333333333,2.8088888888888888,11.079444444444444,7.269444444444445,98.05075475598215
2023-01-31T22:55:00.0,2023-02-01T06:49:00.0,2023-02-01,AUTO_CONFIRMED_FINAL,14580.0,12660.0,1200.0,0.0,False,,2023-01-31 22:55:00.000,2023-02-01 06:49:00,4.05,3.5166666666666666,0.3333333333333333,7.566666666666666,7.9,95.78059071729957,2,Wednesday,2,February,2023,1,Winter,22.916666666666668,6.816666666666666,53.52422907488986,7.237777777777778,4.428333333333333,2.8094444444444444,11.08888888888889,7.262777777777777,98.14554148583997
2023-02-02T00:00:00.0,2023-02-02T07:22:00.0,2023-02-02,AUTO_CONFIRMED_FINAL,17100.0,9060.0,360.0,0.0,False,,2023-02-02 00:00:00.000,2023-02-02 07:22:00,4.75,2.5166666666666666,0.1,7.266666666666667,7.366666666666666,98.64253393665159,3,Thursday,2,February,2023,1,Winter,0.0,7.366666666666666,65.36697247706422,7.252222222222222,4.3983333333333325,2.8538888888888887,11.111666666666668,7.302777777777777,98.10791921345474
2023-02-03T01:05:00.0,2023-02-03T07:13:00.0,2023-02-03,AUTO_CONFIRMED_FINAL,13560.0,8220.0,300.0,0.0,False,,2023-02-03 01:05:00.000,2023-02-03 07:13:00,3.7666666666666666,2.283333333333333,0.08333333333333333,6.05,6.133333333333334,98.64130434782608,4,Friday,2,February,2023,1,Winter,1.0833333333333333,7.216666666666667,62.25895316804407,7.3261111111111115,4.399444444444444,2.9266666666666667,11.817222222222224,7.303333333333334,97.87635309523414
2023-02-04T00:28:00.0,2023-02-04T07:43:00.0,2023-02-04,AUTO_CONFIRMED_FINAL,13620.0,12180.0,300.0,0.0,False,,2023-02-04 00:28:00.000,2023-02-04 07:43:00,3.783333333333333,3.3833333333333333,0.08333333333333333,7.166666666666666,7.25,98.85057471264366,5,Saturday,2,February,2023,1,Winter,0.4666666666666667,7.716666666666667,52.79069767441861,7.288888888888889,4.348333333333333,2.940555555555555,11.087222222222222,7.3388888888888895,97.82755787621194
2023-02-05T01:24:00.0,2023-02-05T08:48:00.0,2023-02-05,AUTO_CONFIRMED_FINAL,18000.0,7800.0,840.0,0.0,False,,2023-02-05 01:24:00.000,2023-02-05 08:48:00,5.0,2.1666666666666665,0.23333333333333334,7.166666666666666,7.4,96.84684684684683,6,Sunday,2,February,2023,1,Winter,1.4,8.8,69.76744186046511,7.362222222222223,4.4127777777777775,2.9494444444444445,11.833888888888888,7.356111111111111,97.87153325000261
2023-02-05T23:39:00.0,2023-02-06T07:55:00.0,2023-02-06,AUTO_CONFIRMED_FINAL,16140.0,13260.0,360.0,0.0,False,,2023-02-05 23:39:00.000,2023-02-06 07:55:00,4.483333333333333,3.683333333333333,0.1,8.166666666666666,8.266666666666667,98.79032258064514,0,Monday,2,February,2023,1,Winter,23.65,7.916666666666667,54.89795918367347,7.378333333333333,4.40888888888889,2.969444444444444,11.831111111111111,7.373888888888888,97.80982722030141
2023-02-07T00:41:00.0,2023-02-07T07:28:00.0,2023-02-07,AUTO_CONFIRMED_FINAL,12960.0,10920.0,540.0,0.0,False,,2023-02-07 00:41:00.000,2023-02-07 07:28:00,3.6,3.033333333333333,0.15,6.633333333333333,6.783333333333333,97.78869778869779,1,Tuesday,2,February,2023,1,Winter,0.6833333333333333,7.466666666666667,54.2713567839196,7.396666666666666,4.438888888888888,2.9577777777777774,12.592777777777776,7.35611111111111,97.78444158235358
2023-02-07T23:47:00.0,2023-02-08T07:19:00.0,2023-02-08,AUTO_CONFIRMED_FINAL,15900.0,10800.0,420.0,0.0,False,,2023-02-07 23:47:00.000,2023-02-08 07:19:00,4.416666666666667,3.0,0.11666666666666667,7.416666666666667,7.533333333333333,98.45132743362832,2,Wednesday,2,February,2023,1,Winter,23.783333333333335,7.316666666666666,59.55056179775281,7.363333333333333,4.419444444444445,2.9438888888888894,11.818888888888889,7.3516666666666675,97.73764153555355
2023-02-09T00:37:00.0,2023-02-09T07:55:00.0,2023-02-09,AUTO_CONFIRMED_FINAL,13920.0,11460.0,900.0,0.0,False,,2023-02-09 00:37:00.000,2023-02-09 07:55:00,3.8666666666666667,3.183333333333333,0.25,7.05,7.3,96.57534246575342,3,Thursday,2,February,2023,1,Winter,0.6166666666666667,7.916666666666667,54.84633569739953,7.327222222222222,4.402777777777778,2.9244444444444446,11.862777777777778,7.360555555555555,97.71667216675809
2023-02-10T00:13:00.0,2023-02-10T07:24:00.0,2023-02-10,AUTO_CONFIRMED_FINAL,15240.0,10260.0,360.0,0.0,False,,2023-02-10 00:13:00.000,2023-02-10 07:24:00,4.233333333333333,2.85,0.1,7.083333333333334,7.183333333333334,98.60788863109049,4,Friday,2,February,2023,1,Winter,0.21666666666666667,7.4,59.76470588235294,7.420555555555556,4.452777777777778,2.9677777777777776,12.597777777777777,7.387222222222222,97.75953333109251
2023-02-10T23:23:00.0,2023-02-11T08:05:00.0,2023-02-11,AUTO_CONFIRMED_FINAL,19440.0,10980.0,900.0,0.0,False,,2023-02-10 23:23:00.000,2023-02-11 08:05:00,5.4,3.05,0.25,8.45,8.7,97.12643678160919,5,Saturday,2,February,2023,1,Winter,23.383333333333333,8.083333333333334,63.905325443786985,7.484999999999999,4.506111111111111,2.978888888888889,12.615000000000002,7.4672222222222215,97.84070946490023
2023-02-11T23:31:00.0,2023-02-12T07:58:00.0,2023-02-12,AUTO_CONFIRMED_FINAL,16620.0,13200.0,600.0,0.0,False,,2023-02-11 23:31:00.000,2023-02-12 07:58:00,4.616666666666666,3.6666666666666665,0.16666666666666666,8.283333333333333,8.45,98.0276134122288,6,Sunday,2,February,2023,1,Winter,23.516666666666666,7.966666666666667,55.73440643863179,,,,13.267777777777779,7.36388888888889,
2023-02-13T00:46:00.0,2023-02-13T07:03:00.0,2023-02-13,AUTO_CONFIRMED_FINAL,14400.0,7920.0,300.0,0.0,False,,2023-02-13 00:46:00.000,2023-02-13 07:03:00,4.0,2.2,0.08333333333333333,6.2,6.283333333333333,98.67374005305041,0,Monday,2,February,2023,1,Winter,0.7666666666666667,7.05,64.51612903225806,,,,13.173333333333334,7.357777777777778,
2023-02-13T21:37:00.0,2023-02-14T07:21:00.0,2023-02-14,AUTO_CONFIRMED_FINAL,16320.0,17280.0,1440.0,0.0,False,,2023-02-13 21:37:00.000,2023-02-14 07:21:00,4.533333333333333,4.8,0.4,9.333333333333332,9.733333333333333,95.8904109589041,1,Tuesday,2,February,2023,1,Winter,21.616666666666667,7.35,48.57142857142858,,,,13.241111111111111,7.281666666666667,
2023-02-15T00:25:00.0,2023-02-15T06:58:00.0,2023-02-15,AUTO_CONFIRMED_FINAL,13140.0,10440.0,0.0,0.0,False,,2023-02-15 00:25:00.000,2023-02-15 06:58:00,3.65,2.9,0.0,6.55,6.55,100.0,2,Wednesday,2,February,2023,1,Winter,0.4166666666666667,6.966666666666667,55.72519083969466,,,,13.178333333333335,7.21,
2023-02-16T00:41:00.0,2023-02-16T08:04:00.0,2023-02-16,AUTO_CONFIRMED_FINAL,11160.0,15120.0,300.0,0.0,False,,2023-02-16 00:41:00.000,2023-02-16 08:04:00,3.1,4.2,0.08333333333333333,7.300000000000001,7.383333333333334,98.87133182844245,3,Thursday,2,February,2023,1,Winter,0.6833333333333333,8.066666666666666,42.465753424657535,,,,13.134444444444444,7.197777777777778,
2023-02-16T21:37:00.0,2023-02-17T06:44:00.0,2023-02-17,AUTO_CONFIRMED_FINAL,15180.0,15360.0,2280.0,0.0,False,,2023-02-16 21:37:00.000,2023-02-17 06:44:00,4.216666666666667,4.266666666666667,0.6333333333333333,8.483333333333334,9.116666666666667,93.05301645338209,4,Friday,2,February,2023,1,Winter,21.616666666666667,6.733333333333333,49.70530451866404,,,,13.073333333333334,7.112222222222223,
2023-02-18T01:11:00.0,2023-02-18T08:19:00.0,2023-02-18,AUTO_CONFIRMED_FINAL,13680.0,11100.0,900.0,0.0,False,,2023-02-18 01:11:00.000,2023-02-18 08:19:00,3.8,3.0833333333333335,0.25,6.883333333333333,7.133333333333334,96.49532710280373,5,Saturday,2,February,2023,1,Winter,1.1833333333333333,8.316666666666666,55.205811138014525,,,,13.79888888888889,6.9,
2023-02-18T23:06:00.0,2023-02-19T07:32:00.0,2023-02-19,AUTO_CONFIRMED_FINAL,19860.0,10500.0,0.0,0.0,False,,2023-02-18 23:06:00.000,2023-02-19 07:32:00,5.516666666666667,2.9166666666666665,0.0,8.433333333333334,8.433333333333334,100.0,6,Sunday,2,February,2023,1,Winter,23.1,7.533333333333333,65.41501976284584,,,,13.768333333333333,6.873888888888889,
2023-02-20T00:35:00.0,2023-02-20T07:20:00.0,2023-02-20,AUTO_CONFIRMED_FINAL,13680.0,9840.0,780.0,0.0,False,,2023-02-20 00:35:00.000,2023-02-20 07:20:00,3.8,2.7333333333333334,0.21666666666666667,6.533333333333333,6.75,96.79012345679013,0,Monday,2,February,2023,1,Winter,0.5833333333333334,7.333333333333333,58.16326530612245,,,,14.535,6.853888888888888,
2023-02-20T23:11:00.0,2023-02-21T07:00:00.0,2023-02-21,AUTO_CONFIRMED_FINAL,19140.0,8460.0,540.0,0.0,False,,2023-02-20 23:11:00.000,2023-02-21 07:00:00,5.316666666666666,2.35,0.15,7.666666666666666,7.816666666666666,98.08102345415777,1,Tuesday,2,February,2023,1,Winter,23.183333333333334,7.0,69.34782608695652,,,,14.51611111111111,6.803888888888889,
2023-02-22T00:38:00.0,2023-02-22T07:25:00.0,2023-02-22,AUTO_CONFIRMED_FINAL,16380.0,7380.0,660.0,0.0,False,,2023-02-22 00:38:00.000,2023-02-22 07:25:00,4.55,2.05,0.18333333333333332,6.6,6.783333333333333,97.29729729729729,2,Wednesday,2,February,2023,1,Winter,0.6333333333333333,7.416666666666667,68.93939393939394,,,,13.738333333333333,6.762222222222222,
2023-02-22T23:42:00.0,2023-02-23T07:45:00.0,2023-02-23,AUTO_CONFIRMED_FINAL,20220.0,8100.0,660.0,0.0,False,,2023-02-22 23:42:00.000,2023-02-23 07:45:00,5.616666666666666,2.25,0.18333333333333332,7.866666666666666,8.05,97.72256728778467,3,Thursday,2,February,2023,1,Winter,23.7,7.75,71.39830508474576,,,,14.512777777777778,6.746111111111111,
2023-02-23T22:22:00.0,2023-02-24T07:41:00.0,2023-02-24,AUTO_CONFIRMED_FINAL,19800.0,13320.0,420.0,0.0,False,,2023-02-23 22:22:00.000,2023-02-24 07:41:00,5.5,3.7,0.11666666666666667,9.2,9.316666666666666,98.74776386404292,4,Friday,2,February,2023,1,Winter,22.366666666666667,7.683333333333334,59.782608695652186,,,,14.508333333333333,6.753333333333333,
2023-02-24T23:45:00.0,2023-02-25T06:24:00.0,2023-02-25,AUTO_CONFIRMED_FINAL,13860.0,9240.0,840.0,0.0,False,,2023-02-24 23:45:00.000,2023-02-25 06:24:00,3.85,2.566666666666667,0.23333333333333334,6.416666666666667,6.65,96.49122807017544,5,Saturday,2,February,2023,1,Winter,23.75,6.4,60.0,,,,14.501666666666667,6.714444444444444,
2023-02-25T20:00:00.0,2023-02-26T04:00:00.0,2023-02-26,UNCONFIRMED,,,,,False,,2023-02-25 20:00:00.000,2023-02-26 04:00:00,,,,,8.0,,6,Sunday,2,February,2023,1,Winter,20.0,4.0,,,,,15.245,6.712777777777777,
2023-02-26T21:06:00.0,2023-02-27T06:43:00.0,2023-02-27,AUTO_CONFIRMED_FINAL,23040.0,11280.0,300.0,0.0,False,,2023-02-26 21:06:00.000,2023-02-27 06:43:00,6.4,3.1333333333333333,0.08333333333333333,9.533333333333333,9.616666666666667,99.13344887348353,0,Monday,2,February,2023,1,Winter,21.1,6.716666666666667,67.13286713286713,,,,14.467777777777776,6.692777777777778,
2023-02-27T23:33:00.0,2023-02-28T05:49:00.0,2023-02-28,AUTO_CONFIRMED_FINAL,7080.0,14640.0,840.0,0.0,False,,2023-02-27 23:33:00.000,2023-02-28 05:49:00,1.9666666666666666,4.066666666666666,0.23333333333333334,6.033333333333333,6.266666666666667,96.27659574468085,1,Tuesday,2,February,2023,1,Winter,23.55,5.816666666666666,32.59668508287293,,,,13.713333333333333,6.670555555555556,
2023-02-28T21:39:00.0,2023-03-01T05:28:00.0,2023-03-01,AUTO_CONFIRMED_FINAL,10860.0,16680.0,600.0,0.0,False,,2023-02-28 21:39:00.000,2023-03-01 05:28:00,3.0166666666666666,4.633333333333334,0.16666666666666666,7.65,7.816666666666666,97.8678038379531,2,Wednesday,3,March,2023,1,Spring,21.65,5.466666666666667,39.43355119825708,,,,14.47,6.571111111111111,
2023-03-01T22:25:00.0,2023-03-02T06:21:00.0,2023-03-02,AUTO_CONFIRMED_FINAL,12540.0,15540.0,480.0,0.0,False,,2023-03-01 22:25:00.000,2023-03-02 06:21:00,3.4833333333333334,4.316666666666666,0.13333333333333333,7.8,7.933333333333334,98.31932773109243,3,Thursday,3,March,2023,1,Spring,22.416666666666668,6.35,44.65811965811966,,,,14.507222222222223,6.522777777777778,
2023-03-02T21:05:00.0,2023-03-03T04:15:00.0,2023-03-03,AUTO_CONFIRMED_FINAL,11580.0,13800.0,420.0,0.0,False,,2023-03-02 21:05:00.000,2023-03-03 04:15:00,3.216666666666667,3.8333333333333335,0.11666666666666667,7.050000000000001,7.166666666666667,98.37209302325583,4,Friday,3,March,2023,1,Spring,21.083333333333332,4.25,45.62647754137116,,,,15.268333333333334,6.513333333333334,
2023-03-03T21:46:00.0,2023-03-04T01:00:00.0,2023-03-04,AUTO_CONFIRMED_FINAL,8220.0,3420.0,0.0,0.0,False,,2023-03-03 21:46:00.000,2023-03-04 01:00:00,2.283333333333333,0.95,0.0,3.2333333333333334,3.2333333333333334,100.0,5,Saturday,3,March,2023,1,Spring,21.766666666666666,1.0,70.61855670103093,,,,16.029999999999998,6.501666666666667,
2023-03-05T00:10:00.0,2023-03-05T06:26:00.0,2023-03-05,AUTO_CONFIRMED_FINAL,10080.0,12180.0,300.0,0.0,False,,2023-03-05 00:10:00.000,2023-03-05 06:26:00,2.8,3.3833333333333333,0.08333333333333333,6.183333333333334,6.266666666666667,98.67021276595746,6,Sunday,3,March,2023,1,Spring,0.16666666666666666,6.433333333333334,45.283018867924525,,,,16.061666666666664,6.530555555555555,
2023-03-05T23:28:00.0,2023-03-06T07:07:00.0,2023-03-06,AUTO_CONFIRMED_FINAL,17640.0,9600.0,300.0,0.0,False,,2023-03-05 23:28:00.000,2023-03-06 07:07:00,4.9,2.6666666666666665,0.08333333333333333,7.566666666666666,7.65,98.91067538126362,0,Monday,3,March,2023,1,Spring,23.466666666666665,7.116666666666666,64.75770925110133,,,,16.023333333333333,6.480555555555555,
2023-03-07T00:50:00.0,2023-03-07T07:18:00.0,2023-03-07,AUTO_CONFIRMED_FINAL,10920.0,10980.0,1380.0,0.0,False,,2023-03-07 00:50:00.000,2023-03-07 07:18:00,3.033333333333333,3.05,0.38333333333333336,6.083333333333333,6.466666666666667,94.0721649484536,1,Tuesday,3,March,2023,1,Spring,0.8333333333333334,7.3,49.86301369863014,,,,16.044444444444444,6.459444444444444,
2023-03-08T00:19:00.0,2023-03-08T06:40:00.0,2023-03-08,AUTO_CONFIRMED_FINAL,16740.0,6120.0,0.0,0.0,False,,2023-03-08 00:19:00.000,2023-03-08 06:40:00,4.65,1.7,0.0,6.3500000000000005,6.35,100.00000000000003,2,Wednesday,3,March,2023,1,Spring,0.31666666666666665,6.666666666666667,73.22834645669292,,,,16.06111111111111,6.472777777777778,
2023-03-08T23:55:00.0,2023-03-09T06:59:00.0,2023-03-09,AUTO_CONFIRMED_FINAL,13680.0,11760.0,0.0,0.0,False,,2023-03-08 23:55:00.000,2023-03-09 06:59:00,3.8,3.2666666666666666,0.0,7.066666666666666,7.066666666666666,100.0,3,Thursday,3,March,2023,1,Spring,23.916666666666668,6.983333333333333,53.77358490566038,,,,15.299444444444443,6.485555555555556,
2023-03-09T23:39:00.0,2023-03-10T07:32:00.0,2023-03-10,AUTO_CONFIRMED_FINAL,13500.0,14160.0,720.0,0.0,False,,2023-03-09 23:39:00.000,2023-03-10 07:32:00,3.75,3.933333333333333,0.2,7.683333333333334,7.883333333333334,97.4630021141649,4,Friday,3,March,2023,1,Spring,23.65,7.533333333333333,48.80694143167028,,,,15.298333333333334,6.485555555555555,
2023-03-11T00:25:00.0,2023-03-11T06:45:00.0,2023-03-11,AUTO_CONFIRMED_FINAL,12720.0,9780.0,300.0,0.0,False,,2023-03-11 00:25:00.000,2023-03-11 06:45:00,3.533333333333333,2.716666666666667,0.08333333333333333,6.25,6.333333333333333,98.6842105263158,5,Saturday,3,March,2023,1,Spring,0.4166666666666667,6.75,56.53333333333334,,,,14.524444444444445,6.4688888888888885,
2023-03-11T22:31:00.0,2023-03-12T07:21:00.0,2023-03-12,AUTO_CONFIRMED_FINAL,18900.0,12780.0,120.0,0.0,False,,2023-03-11 22:31:00.000,2023-03-12 07:21:00,5.25,3.55,0.03333333333333333,8.8,8.833333333333334,99.62264150943396,6,Sunday,3,March,2023,1,Spring,22.516666666666666,7.35,59.65909090909091,,,,13.80722222222222,6.432222222222222,
2023-03-13T00:04:00.0,2023-03-13T07:29:00.0,2023-03-13,AUTO_CONFIRMED_FINAL,14340.0,11880.0,480.0,0.0,False,,2023-03-13 00:04:00.000,2023-03-13 07:29:00,3.9833333333333334,3.3,0.13333333333333333,7.283333333333333,7.416666666666667,98.20224719101122,0,Monday,3,March,2023,1,Spring,0.06666666666666667,7.483333333333333,54.69107551487414,,,,13.802777777777777,6.46111111111111,
2023-03-14T00:53:00.0,2023-03-14T07:18:00.0,2023-03-14,AUTO_CONFIRMED_FINAL,13500.0,9000.0,600.0,0.0,False,,2023-03-14 00:53:00.000,2023-03-14 07:18:00,3.75,2.5,0.16666666666666666,6.25,6.416666666666667,97.40259740259741,1,Tuesday,3,March,2023,1,Spring,0.8833333333333333,7.3,60.0,6.918333333333334,3.8027777777777776,3.1155555555555554,13.902777777777777,6.546666666666666,98.20590224659898
2023-03-14T23:28:00.0,2023-03-15T04:04:00.0,2023-03-15,AUTO_CONFIRMED_FINAL,10920.0,5340.0,300.0,0.0,False,,2023-03-14 23:28:00.000,2023-03-15 04:04:00,3.033333333333333,1.4833333333333334,0.08333333333333333,4.516666666666667,4.6,98.18840579710145,2,Wednesday,3,March,2023,1,Spring,23.466666666666665,4.066666666666666,67.15867158671587,6.818333333333333,3.707777777777778,3.1105555555555555,13.992777777777778,6.542222222222223,98.11193716129942
2023-03-15T22:44:00.0,2023-03-16T05:54:00.0,2023-03-16,AUTO_CONFIRMED_FINAL,14820.0,10020.0,960.0,0.0,False,,2023-03-15 22:44:00.000,2023-03-16 05:54:00,4.116666666666666,2.783333333333333,0.26666666666666666,6.8999999999999995,7.166666666666667,96.27906976744185,3,Thursday,3,March,2023,1,Spring,22.733333333333334,5.9,59.66183574879227,6.748888888888889,3.7327777777777778,3.016111111111111,13.963333333333335,6.437222222222221,98.19438396981006
2023-03-16T23:15:00.0,2023-03-17T06:41:00.0,2023-03-17,AUTO_CONFIRMED_FINAL,14580.0,12180.0,0.0,0.0,False,,2023-03-16 23:15:00.000,2023-03-17 06:41:00,4.05,3.3833333333333333,0.0,7.433333333333334,7.433333333333334,100.0,4,Friday,3,March,2023,1,Spring,23.25,6.683333333333334,54.48430493273542,6.713888888888889,3.738888888888889,2.975,14.008888888888889,6.448888888888888,98.16741795952535
2023-03-17T23:32:00.0,2023-03-18T07:43:00.0,2023-03-18,AUTO_CONFIRMED_FINAL,18000.0,10740.0,720.0,0.0,False,,2023-03-17 23:32:00.000,2023-03-18 07:43:00,5.0,2.9833333333333334,0.2,7.983333333333333,8.183333333333334,97.5560081466395,5,Saturday,3,March,2023,1,Spring,23.533333333333335,7.716666666666667,62.63048016701461,6.726111111111111,3.7883333333333336,2.937777777777778,14.002222222222223,6.451666666666666,98.2031563928297
2023-03-18T22:34:00.0,2023-03-19T07:36:00.0,2023-03-19,AUTO_CONFIRMED_FINAL,18240.0,13800.0,480.0,0.0,False,,2023-03-18 22:34:00.000,2023-03-19 07:36:00,5.066666666666666,3.8333333333333335,0.13333333333333333,8.9,9.033333333333333,98.52398523985241,6,Sunday,3,March,2023,1,Spring,22.566666666666666,7.6,56.92883895131086,6.786666666666667,3.8188888888888886,2.9677777777777776,13.986111111111112,6.506111111111111,98.10780894735073
2023-03-20T00:02:00.0,2023-03-20T06:49:00.0,2023-03-20,AUTO_CONFIRMED_FINAL,13260.0,10860.0,300.0,0.0,False,,2023-03-20 00:02:00.000,2023-03-20 06:49:00,3.683333333333333,3.0166666666666666,0.08333333333333333,6.699999999999999,6.783333333333333,98.77149877149877,0,Monday,3,March,2023,1,Spring,0.03333333333333333,6.816666666666666,54.975124378109456,6.906666666666666,3.86,3.046666666666667,14.047777777777778,6.687777777777778,98.10780894735075
2023-03-20T23:44:00.0,2023-03-21T06:54:00.0,2023-03-21,AUTO_CONFIRMED_FINAL,16260.0,9120.0,420.0,0.0,False,,2023-03-20 23:44:00.000,2023-03-21 06:54:00,4.516666666666667,2.533333333333333,0.11666666666666667,7.05,7.166666666666667,98.3720930232558,1,Tuesday,3,March,2023,1,Spring,23.733333333333334,6.9,64.0661938534279,6.920555555555555,3.888888888888889,3.0316666666666667,14.819444444444446,6.673888888888888,98.10238394470439
2023-03-22T01:05:00.0,2023-03-22T07:44:00.0,2023-03-22,AUTO_CONFIRMED_FINAL,9600.0,13680.0,660.0,0.0,False,,2023-03-22 01:05:00.000,2023-03-22 07:44:00,2.6666666666666665,3.8,0.18333333333333332,6.466666666666667,6.65,97.24310776942356,2,Wednesday,3,March,2023,1,Spring,1.0833333333333333,7.733333333333333,41.23711340206185,6.956666666666666,3.905,3.0516666666666667,14.757222222222222,6.645,98.13869476532894
2023-03-23T00:20:00.0,2023-03-23T07:23:00.0,2023-03-23,AUTO_CONFIRMED_FINAL,12960.0,12060.0,360.0,0.0,False,,2023-03-23 00:20:00.000,2023-03-23 07:23:00,3.6,3.35,0.1,6.95,7.05,98.58156028368795,3,Thursday,3,March,2023,1,Spring,0.3333333333333333,7.383333333333334,51.798561151079134,7.026666666666667,3.942222222222222,3.0844444444444443,15.491111111111111,6.657777777777778,98.09100624817923
2023-03-24T00:36:00.0,2023-03-24T07:25:00.0,2023-03-24,AUTO_CONFIRMED_FINAL,14520.0,9720.0,300.0,0.0,False,,2023-03-24 00:36:00.000,2023-03-24 07:25:00,4.033333333333333,2.7,0.08333333333333333,6.733333333333333,6.816666666666666,98.77750611246944,4,Friday,3,March,2023,1,Spring,0.6,7.416666666666667,59.900990099009896,7.037222222222222,3.9266666666666667,3.1105555555555555,16.274444444444445,6.653888888888889,98.05800294784919
2023-03-25T00:29:00.0,2023-03-25T07:15:00.0,2023-03-25,AUTO_CONFIRMED_FINAL,11160.0,12900.0,300.0,0.0,False,,2023-03-25 00:29:00.000,2023-03-25 07:15:00,3.1,3.5833333333333335,0.08333333333333333,6.683333333333334,6.766666666666667,98.76847290640394,5,Saturday,3,March,2023,1,Spring,0.48333333333333334,7.25,46.38403990024938,7.031666666666666,3.926111111111111,3.105555555555555,16.245555555555555,6.622222222222222,98.01822570043471
2023-03-26T00:51:00.0,2023-03-26T06:35:00.0,2023-03-26,AUTO_CONFIRMED_FINAL,10740.0,9180.0,720.0,0.0,False,,2023-03-26 00:51:00.000,2023-03-26 06:35:00,2.9833333333333334,2.55,0.2,5.533333333333333,5.733333333333333,96.51162790697674,6,Sunday,3,March,2023,1,Spring,0.85,6.583333333333333,53.915662650602414,7.01,3.9494444444444445,3.0605555555555557,16.22277777777778,6.5777777777777775,98.0106263980117
2023-03-26T23:37:00.0,2023-03-27T07:16:00.0,2023-03-27,AUTO_CONFIRMED_FINAL,15480.0,11760.0,300.0,0.0,False,,2023-03-26 23:37:00.000,2023-03-27 07:16:00,4.3,3.2666666666666666,0.08333333333333333,7.566666666666666,7.65,98.91067538126362,0,Monday,3,March,2023,1,Spring,23.616666666666667,7.266666666666667,56.82819383259912,7.015,3.957222222222222,3.057777777777778,16.995555555555555,6.556111111111111,98.00320399585245
2023-03-27T23:00:00.0,2023-03-28T06:34:00.0,2023-03-28,AUTO_CONFIRMED_FINAL,14820.0,11520.0,900.0,0.0,False,,2023-03-27 23:00:00.000,2023-03-28 06:34:00,4.116666666666666,3.2,0.25,7.316666666666666,7.566666666666666,96.69603524229075,1,Tuesday,3,March,2023,1,Spring,23.0,6.566666666666666,56.264236902050115,6.918888888888889,3.920555555555555,2.9983333333333335,17.040555555555557,6.5038888888888895,98.01578261220466
2023-03-29T23:48:00.0,2023-03-30T06:35:00.0,2023-03-30,AUTO_CONFIRMED_FINAL,12780.0,10740.0,900.0,0.0,False,,2023-03-29 23:48:00.000,2023-03-30 06:35:00,3.55,2.9833333333333334,0.25,6.533333333333333,6.783333333333333,96.31449631449631,3,Thursday,3,March,2023,1,Spring,23.8,6.583333333333333,54.33673469387755,6.993333333333334,3.937222222222222,3.0561111111111106,17.74388888888889,6.488333333333333,97.96290454734917
2023-03-30T22:40:00.0,2023-03-31T02:40:00.0,2023-03-31,AUTO_CONFIRMED,9780.0,4440.0,180.0,0.0,False,,2023-03-30 22:40:00.000,2023-03-31 02:40:00,2.716666666666667,1.2333333333333334,0.05,3.95,4.0,98.75,4,Friday,3,March,2023,1,Spring,22.666666666666668,2.6666666666666665,68.77637130801688,7.064444444444445,4.0377777777777775,3.0266666666666664,18.44666666666667,6.460555555555556,98.00373299994233
2023-04-09T23:01:00.0,2023-04-10T05:49:00.0,2023-04-10,AUTO_CONFIRMED_FINAL,11520.0,12240.0,720.0,0.0,False,,2023-04-09 23:01:00.000,2023-04-10 05:49:00,3.2,3.4,0.2,6.6,6.8,97.05882352941177,0,Monday,4,April,2023,2,Spring,23.016666666666666,5.816666666666666,48.48484848484849,7.206666666666666,4.103888888888888,3.1027777777777774,18.38277777777778,6.54,98.02042409259826
2023-04-10T22:13:00.0,2023-04-11T06:26:00.0,2023-04-11,AUTO_CONFIRMED_FINAL,17880.0,11520.0,180.0,0.0,False,,2023-04-10 22:13:00.000,2023-04-11 06:26:00,4.966666666666667,3.2,0.05,8.166666666666668,8.216666666666667,99.39148073022314,1,Tuesday,4,April,2023,2,Spring,22.216666666666665,6.433333333333334,60.816326530612244,7.218333333333333,4.151111111111112,3.067222222222222,18.384999999999998,6.5488888888888885,98.0916647534422
2023-04-11T20:36:00.0,2023-04-12T05:53:00.0,2023-04-12,AUTO_CONFIRMED_FINAL,14880.0,17040.0,1500.0,0.0,False,,2023-04-11 20:36:00.000,2023-04-12 05:53:00,4.133333333333334,4.733333333333333,0.4166666666666667,8.866666666666667,9.283333333333333,95.5116696588869,2,Wednesday,4,April,2023,2,Spring,20.6,5.883333333333333,46.61654135338346,7.209444444444445,4.168333333333333,3.0411111111111113,18.37,6.532222222222222,97.99384684524055
